Numero,Proveedor,Almacen,Fecha,Estatus,Moneda,TipoCambio,Solicitados,Recibidos,Pendientes,DiasDeCredito,ElaboradoPor,Comentarios,Subtotal,IVA,Total,SubtotalMXN,IVAMXN,TotalMXN
2172,MIGUEL ANGEL RODRIGUEZ MARTINEZ (STANFORD DEPOSITO DENTAL),Matriz,13/09/2024,Aprobada,MXN,1.000000,22.000000,0.000000,22.000000,0,Josefina Nava ,"222137(3), PASS",1957.59,313.21,2270.8,1957.590000,313.210000,2270.800000
2171,PYM IRAPUATO,Matriz,13/09/2024,Aprobada,MXN,1.000000,27.000000,0.000000,27.000000,0,Josefina Nava ,PASS,1064.13,0,1064.13,1064.130000,0.000000,1064.130000
2170,IKMAR GARRAFONES,Matriz,13/09/2024,Surtida,MXN,1.000000,40.000000,40.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,1000,0,1000,1000.000000,0.000000,1000.000000
2169,PLASTICOS SAN FRANCISCO ,Matriz,13/09/2024,Surtida,MXN,1.000000,25.000000,25.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,1500,0,1500,1500.000000,0.000000,1500.000000
2168,BOTELLO ,Matriz,13/09/2024,Surtida,MXN,1.000000,38.000000,38.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,319.6,0,319.6,319.600000,0.000000,319.600000
2167,BASICOS,Matriz,13/09/2024,Surtida,MXN,1.000000,63.000000,63.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,5749.8,0,5749.8,5749.800000,0.000000,5749.800000
2166,COPAR,Matriz,13/09/2024,Surtida,MXN,1.000000,496.000000,496.000000,0.000000,0,Carmen Irianda ,,5556,888.96,6444.96,5556.000000,888.960000,6444.960000
2165,ECOBOLSA,Matriz,13/09/2024,Surtida,MXN,1.000000,775.000000,775.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,18825,0,18825,18825.000000,0.000000,18825.000000
2164,ECOBOLSA,Matriz,12/09/2024,Cancelada,MXN,1.000000,775.000000,0.000000,775.000000,0,Daniel Alejandro Calderon Hernández,,18300,0,18300,18300.000000,0.000000,18300.000000
2163,ECODELI,Matriz,12/09/2024,Surtida,MXN,1.000000,544.000000,544.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,9988.72,1598.2,11586.92,9988.720000,1598.200000,11586.920000
2162,MARIA VERONICA DOMINGUEZ LOPEZ (LIMPIADORES),Matriz,12/09/2024,Surtida,MXN,1.000000,176.000000,176.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,46316,7410.56,53726.56,46316.000000,7410.560000,53726.560000
2161,LA FRESA ,Matriz,12/09/2024,Surtida,MXN,1.000000,74.000000,74.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,2123,0,2123,2123.000000,0.000000,2123.000000
2160,TERMOFILM Y ESPUMADOS  LEON SA DE CV,Matriz,12/09/2024,Surtida,MXN,1.000000,10.000000,10.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,5051.72,808.28,5860,5051.720000,808.280000,5860.000000
2159,FANASA,Matriz,11/09/2024,Aprobada,MXN,1.000000,62.000000,0.000000,62.000000,0,Josefina Nava ,"222178(5), 223213(1,2), PASS COT. 24-1123 (16,21,36,41,55,65), DR DAVID (ULCODERMA)",9271.27,248.84,9520.11,9271.270000,248.840000,9520.110000
2158,SUPROMED,Matriz,11/09/2024,Surtida,MXN,1.000000,5.000000,5.000000,0.000000,30,Josefina Nava ,,512.5,82,594.5,512.500000,82.000000,594.500000
2157,MARIA VERONICA DOMINGUEZ LOPEZ (LIMPIADORES),Matriz,11/09/2024,Cancelada,MXN,1.000000,14.000000,0.000000,14.000000,0,Daniel Alejandro Calderon Hernández,,2866.48,458.64,3325.12,2866.480000,458.640000,3325.120000
2156,SUPROMED,Matriz,11/09/2024,Surtida,MXN,1.000000,92.000000,92.000000,0.000000,30,Josefina Nava ,"223213, 222178",2715.6,120,2835.6,2715.600000,120.000000,2835.600000
2155,RODVAL,Matriz,11/09/2024,Aprobada,MXN,1.000000,1.000000,0.000000,1.000000,0,Josefina Nava ,223375,5645.85,903.34,6549.19,5645.850000,903.340000,6549.190000
2154,SUPROMED,Matriz,10/09/2024,Surtida,MXN,1.000000,10.000000,10.000000,0.000000,30,Josefina Nava ,223077,2062.5,0,2062.5,2062.500000,0.000000,2062.500000
2153,AUREA QUIMICA MEXICANA,Matriz,10/09/2024,Aprobada,MXN,1.000000,18.000000,0.000000,18.000000,0,Josefina Nava ,,53271,8523.36,61794.36,53271.000000,8523.360000,61794.360000
2152,PESO,Matriz,10/09/2024,Surtida,MXN,1.000000,9.000000,9.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,3645,583.2,4228.2,3645.000000,583.200000,4228.200000
2151,LA FRESA ,Matriz,10/09/2024,Surtida,MXN,1.000000,13.000000,13.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,434.5,0,434.5,434.500000,0.000000,434.500000
2150,BOTELLO ,Matriz,09/09/2024,Surtida,MXN,1.000000,50.000000,50.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,687.5,0,687.5,687.500000,0.000000,687.500000
2149,PESO,Matriz,09/09/2024,Surtida,MXN,1.000000,30.000000,30.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,1020,163.2,1183.2,1020.000000,163.200000,1183.200000
2148,ZAOLI,Matriz,06/09/2024,Surtida,MXN,1.000000,2.000000,2.000000,0.000000,30,Carmen Irianda ,,560,89.6,649.6,560.000000,89.600000,649.600000
2147,DECASA,Matriz,06/09/2024,Cancelada,MXN,1.000000,12.000000,0.000000,12.000000,0,Daniel Alejandro Calderon Hernández,,660,0,660,660.000000,0.000000,660.000000
2146,CAPSALAB,Matriz,06/09/2024,Aprobada,MXN,1.000000,2.000000,0.000000,2.000000,0,Josefina Nava ,190546,5376,860.16,6236.16,5376.000000,860.160000,6236.160000
2145,COPAR,Matriz,06/09/2024,Surtida,MXN,1.000000,300.000000,300.000000,0.000000,0,Carmen Irianda ,,10800,1728,12528,10800.000000,1728.000000,12528.000000
2144,COCISA,Matriz,06/09/2024,Surtida,MXN,1.000000,2.000000,2.000000,0.000000,0,Josefina Nava ,223236,1200,192,1392,1200.000000,192.000000,1392.000000
2143,RS,Matriz,06/09/2024,Surtida,MXN,1.000000,38.000000,38.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,1991.38,318.62,2310,1991.380000,318.620000,2310.000000
2142,COCISA,Matriz,06/09/2024,Surtida,MXN,1.000000,1.000000,1.000000,0.000000,0,Josefina Nava ,ALTOPRO IRA-015629,220,0,220,220.000000,0.000000,220.000000
2141,DECASA,Matriz,06/09/2024,Surtida,MXN,1.000000,881.000000,881.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,44491.6,97.1,44588.7,44491.600000,97.100000,44588.700000
2140,CAPSALAB,Matriz,06/09/2024,Aprobada,MXN,1.000000,3.000000,0.000000,3.000000,0,Josefina Nava ,190556,1310.4,209.66,1520.06,1310.400000,209.660000,1520.060000
2139,COCISA,Matriz,06/09/2024,Surtida,MXN,1.000000,3.000000,3.000000,0.000000,0,Josefina Nava ,"223075(3,4,6)",1235.4,197.66,1433.06,1235.400000,197.660000,1433.060000
2138,ALCOHOLERA DEL CENTRO,Matriz,06/09/2024,Aprobada,MXN,1.000000,2.000000,0.000000,2.000000,0,Josefina Nava ,,1293.1,206.9,1500,1293.100000,206.900000,1500.000000
2137,ENRIQUE GOMEZ SANCHEZ (MADERERIA MIL CUMBRES),Matriz,05/09/2024,Aprobada,MXN,1.000000,19.000000,0.000000,19.000000,0,Josefina Nava ,221906,3824.07,611.85,4435.92,3824.070000,611.850000,4435.920000
2136,ZAOLI,Matriz,05/09/2024,Surtida,MXN,1.000000,84.000000,84.000000,0.000000,30,Carmen Irianda ,CON LOGOS DE SOLUCIONES,18420,2947.2,21367.2,18420.000000,2947.200000,21367.200000
2135,ZAOLI,Matriz,05/09/2024,Aprobada,MXN,1.000000,15.000000,0.000000,15.000000,30,Carmen Irianda ,BATA AZUL REY CON BLANCO Y LOGO DE SOLUCIONES,3300,528,3828,3300.000000,528.000000,3828.000000
2134,TERMOFILM Y ESPUMADOS  LEON SA DE CV,Matriz,05/09/2024,Aprobada,MXN,1.000000,17.000000,0.000000,17.000000,0,Daniel Alejandro Calderon Hernández,,5962.91,954.07,6916.98,5962.910000,954.070000,6916.980000
2133,BEROKY,Matriz,05/09/2024,Surtida,MXN,1.000000,120.000000,120.000000,0.000000,0,Carmen Irianda ,,21187.58,3390.01,24577.59,21187.580000,3390.010000,24577.590000
2132,RS,Matriz,05/09/2024,Surtida,MXN,1.000000,7.000000,7.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,943.97,151.03,1095,943.970000,151.030000,1095.000000
2131,RS,Matriz,05/09/2024,Surtida,MXN,1.000000,4.000000,4.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,107.9,17.26,125.16,107.900000,17.260000,125.160000
2130,PESO,Matriz,05/09/2024,Surtida,MXN,1.000000,57.000000,57.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,23085,3693.6,26778.6,23085.000000,3693.600000,26778.600000
2129,ECODELI,Matriz,05/09/2024,Surtida,MXN,1.000000,46.000000,46.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,4072.72,651.64,4724.36,4072.720000,651.640000,4724.360000
2128,ECODELI,Matriz,05/09/2024,Surtida,MXN,1.000000,284.000000,284.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,4167.24,666.76,4834,4167.240000,666.760000,4834.000000
2127,ZAOLI,Matriz,05/09/2024,Cancelada,MXN,1.000000,180.000000,0.000000,180.000000,30,Daniel Alejandro Calderon Hernández,,37450,5992,43442,37450.000000,5992.000000,43442.000000
2126,ALFA &amp; OMEGA,Matriz,05/09/2024,Surtida,MXN,1.000000,25.000000,25.000000,0.000000,0,Carmen Irianda ,,1314.75,210.36,1525.11,1314.750000,210.360000,1525.110000
2125,MARIA VERONICA DOMINGUEZ LOPEZ (LIMPIADORES),Matriz,05/09/2024,Surtida,MXN,1.000000,10.000000,10.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,1789,286.24,2075.24,1789.000000,286.240000,2075.240000
2124,LA FRESA ,Matriz,04/09/2024,Surtida,MXN,1.000000,14.000000,14.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,285,0,285,285.000000,0.000000,285.000000
2123,LA FRESA ,Matriz,04/09/2024,Surtida,MXN,1.000000,52.000000,52.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,1318.5,0,1318.5,1318.500000,0.000000,1318.500000
2122,DIKYSA,Matriz,04/09/2024,Aprobada,MXN,1.000000,85.000000,0.000000,85.000000,0,Josefina Nava ,222118,35705,5712.8,41417.8,35705.000000,5712.800000,41417.800000
2121,JARCIERIA VALERIA,Matriz,04/09/2024,Surtida,MXN,1.000000,60.000000,60.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,2280,0,2280,2280.000000,0.000000,2280.000000
2120,RS,Matriz,04/09/2024,Surtida,MXN,1.000000,53.000000,53.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,432.76,69.24,502,432.760000,69.240000,502.000000
2119,ECODELI,Matriz,03/09/2024,Surtida,MXN,1.000000,41.000000,41.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,3165.3,506.45,3671.75,3165.300000,506.450000,3671.750000
2118,AROMATICOS Y QUIMICOS DEL CENTRO,Matriz,03/09/2024,Surtida,MXN,1.000000,81.000000,81.000000,0.000000,0,Carmen Irianda ,,8206,1312.96,9518.96,8206.000000,1312.960000,9518.960000
2117,IKMAR GARRAFONES,Matriz,03/09/2024,Surtida,MXN,1.000000,40.000000,40.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,1000,0,1000,1000.000000,0.000000,1000.000000
2116,LA FRESA ,Matriz,03/09/2024,Surtida,MXN,1.000000,341.000000,341.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,6473.5,0,6473.5,6473.500000,0.000000,6473.500000
2115,MARIA VERONICA DOMINGUEZ LOPEZ (LIMPIADORES),Matriz,03/09/2024,Surtida,MXN,1.000000,3.000000,3.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,791.4,126.62,918.02,791.400000,126.620000,918.020000
2114,DECASA,Matriz,02/09/2024,Surtida,MXN,1.000000,1158.000000,1158.000000,0.000000,0,Carmen Irianda ,,70748.16,11319.71,82067.87,70748.160000,11319.710000,82067.870000
2113,ZAOLI,Matriz,30/08/2024,Surtida,MXN,1.000000,70.000000,70.000000,0.000000,30,Carmen Irianda ,,17150,2744,19894,17150.000000,2744.000000,19894.000000
2112,MARIA VERONICA DOMINGUEZ LOPEZ (LIMPIADORES),Matriz,30/08/2024,Surtida,MXN,1.000000,166.000000,166.000000,0.000000,0,Carmen Irianda ,,56938,9110.08,66048.08,56938.000000,9110.080000,66048.080000
2111,COPAR,Matriz,30/08/2024,Surtida,MXN,1.000000,312.000000,312.000000,0.000000,0,Carmen Irianda ,,4680,748.8,5428.8,4680.000000,748.800000,5428.800000
2110,SUFARMED,Matriz,29/08/2024,Surtida,MXN,1.000000,69.000000,69.000000,0.000000,30,Josefina Nava ,PYMAFI (COT. 24-945-L),1270.1,0,1270.1,1270.100000,0.000000,1270.100000
2109,SUFARMED,Matriz,29/08/2024,Surtida,MXN,1.000000,122.000000,122.000000,0.000000,30,Josefina Nava ,"222077(10-1PZA), 219779(7,28)",2530,0,2530,2530.000000,0.000000,2530.000000
2108,SUFARMED,Matriz,29/08/2024,Surtida,MXN,1.000000,196.000000,196.000000,0.000000,30,Josefina Nava ,"221128(5), 222077(1,2,3,6,8)",5396.77,3.88,5400.65,5396.770000,3.880000,5400.650000
2107,VELAQUIN,Matriz,29/08/2024,Surtida,MXN,1.000000,13.000000,13.000000,0.000000,30,Josefina Nava ,"221232(2,5), 221128(6)",1010.77,161.72,1172.49,1010.770000,161.720000,1172.490000
2106,GINEZ,Matriz,29/08/2024,Surtida,MXN,1.000000,500.000000,500.000000,0.000000,0,Carmen Irianda ,,4008.62,641.38,4650,4008.620000,641.380000,4650.000000
2105,OVALCOM SA DE CV,Matriz,29/08/2024,Surtida,MXN,1.000000,475.000000,475.000000,0.000000,0,Carmen Irianda ,,179575,28732,208307,179575.000000,28732.000000,208307.000000
2104,PROLAB,Matriz,28/08/2024,Aprobada,MXN,1.000000,6.000000,0.000000,6.000000,0,Josefina Nava ,222203 (2),3672,587.52,4259.52,3672.000000,587.520000,4259.520000
2103,COCISA,Matriz,28/08/2024,Surtida,MXN,1.000000,2.000000,2.000000,0.000000,0,Josefina Nava ,222451(13),220.8,35.33,256.13,220.800000,35.330000,256.130000
2102,VIRESA,Matriz,28/08/2024,Aprobada,MXN,1.000000,3.000000,0.000000,3.000000,30,Josefina Nava ,JUMAPA P-1832 (COT. 24-956-L),3039.56,486.33,3525.89,3039.560000,486.330000,3525.890000
2101,RS,Matriz,28/08/2024,Surtida,MXN,1.000000,45.000000,45.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,3234.48,517.52,3752,3234.480000,517.520000,3752.000000
2100,TERMOFILM Y ESPUMADOS  LEON SA DE CV,Matriz,27/08/2024,Aprobada,MXN,1.000000,4.000000,0.000000,4.000000,0,Daniel Alejandro Calderon Hernández,,1620.68,259.31,1879.99,1620.680000,259.310000,1879.990000
2099,ECODELI,Matriz,24/08/2024,Surtida,MXN,1.000000,200.000000,200.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,2764,442.24,3206.24,2764.000000,442.240000,3206.240000
2098,PESO,Matriz,24/08/2024,Surtida,MXN,1.000000,165.000000,165.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,1580.02,252.8,1832.82,1580.020000,252.800000,1832.820000
2097,LA FRESA ,Matriz,23/08/2024,Surtida,MXN,1.000000,3.000000,3.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,87,0,87,87.000000,0.000000,87.000000
2096,"PROFENAL, ELECTRON",Matriz,23/08/2024,Surtida,MXN,1.000000,9.000000,9.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,7020,1123.2,8143.2,7020.000000,1123.200000,8143.200000
2095,"PROFENAL, ELECTRON",Matriz,23/08/2024,Surtida,MXN,1.000000,8.000000,8.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,4664,746.24,5410.24,4664.000000,746.240000,5410.240000
2094,RS,Matriz,23/08/2024,Surtida,MXN,1.000000,6.000000,6.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,181.03,28.97,210,181.030000,28.970000,210.000000
2093,"PROFENAL, ELECTRON",Matriz,23/08/2024,Surtida,MXN,1.000000,2.000000,2.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,405.18,64.83,470.01,405.180000,64.830000,470.010000
2092,OLIVIA RODRIGUEZ GARCIA (GARDENT IRAPUATO),Matriz,22/08/2024,Aprobada,MXN,1.000000,50.000000,0.000000,50.000000,0,Josefina Nava ,222085,4396.55,703.45,5100,4396.550000,703.450000,5100.000000
2091,PLASTICOS SAN FRANCISCO ,Matriz,22/08/2024,Surtida,MXN,1.000000,2.000000,2.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,1040,0,1040,1040.000000,0.000000,1040.000000
2090,PYM IRAPUATO,Matriz,22/08/2024,Aprobada,MXN,1.000000,138.000000,0.000000,138.000000,0,Josefina Nava ,219779,3087.53,0,3087.53,3087.530000,0.000000,3087.530000
2089,COCISA,Matriz,22/08/2024,Surtida,MXN,1.000000,2.000000,2.000000,0.000000,0,Josefina Nava ,221325,1288.8,206.21,1495.01,1288.800000,206.210000,1495.010000
2088,RODVAL,Matriz,22/08/2024,Aprobada,MXN,1.000000,1.000000,0.000000,1.000000,0,Josefina Nava ,222294,8554.43,1368.71,9923.14,8554.430000,1368.710000,9923.140000
2087,COCISA,Matriz,21/08/2024,Surtida,MXN,1.000000,100.000000,100.000000,0.000000,0,Josefina Nava ,222233,5000,800,5800,5000.000000,800.000000,5800.000000
2086,DIKYSA,Matriz,21/08/2024,Aprobada,MXN,1.000000,250.000000,0.000000,250.000000,0,Josefina Nava ,220761,61750,9880,71630,61750.000000,9880.000000,71630.000000
2085,TERMOFILM Y ESPUMADOS  LEON SA DE CV,Matriz,20/08/2024,Aprobada,MXN,1.000000,105.000000,0.000000,105.000000,0,Daniel Alejandro Calderon Hernández,,33124.8,5299.97,38424.77,33124.800000,5299.970000,38424.770000
2084,ECODELI,Matriz,20/08/2024,Surtida,MXN,1.000000,788.000000,788.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,17872.64,2859.62,20732.26,17872.640000,2859.620000,20732.260000
2083,COCISA,Matriz,20/08/2024,Surtida,MXN,1.000000,5.000000,5.000000,0.000000,0,Josefina Nava ,,1152,184.32,1336.32,1152.000000,184.320000,1336.320000
2082,CONTRO TECNICO Y REPRESENTACIONES SA DE CV,Matriz,19/08/2024,Aprobada,MXN,1.000000,1.000000,0.000000,1.000000,0,Josefina Nava ,,835,133.6,968.6,835.000000,133.600000,968.600000
2081,ALCOHOLERA DEL CENTRO,Matriz,19/08/2024,Aprobada,MXN,1.000000,1.000000,0.000000,1.000000,0,Josefina Nava ,220949,646.55,103.45,750,646.550000,103.450000,750.000000
2080,POLYSNOP,Matriz,19/08/2024,Surtida,MXN,1.000000,216.000000,216.000000,0.000000,0,Carmen Irianda ,,11448,1831.68,13279.68,11448.000000,1831.680000,13279.680000
2079,BASICOS,Matriz,19/08/2024,Surtida,MXN,1.000000,36.000000,36.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,5277,0,5277,5277.000000,0.000000,5277.000000
2078,RS,Matriz,19/08/2024,Surtida,MXN,1.000000,105.000000,105.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,1492.25,238.76,1731.01,1492.250000,238.760000,1731.010000
2077,RS,Matriz,19/08/2024,Surtida,MXN,1.000000,13.000000,13.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,1947.41,311.59,2259,1947.410000,311.590000,2259.000000
2076,DICOLOR,Matriz,16/08/2024,Aprobada,MXN,1.000000,5.000000,0.000000,5.000000,21,Carmen Irianda ,,2693,430.88,3123.88,2693.000000,430.880000,3123.880000
2075,OLIVIA RODRIGUEZ GARCIA (GARDENT IRAPUATO),Matriz,16/08/2024,Aprobada,MXN,1.000000,4.000000,0.000000,4.000000,0,Josefina Nava ,221987,1031.03,164.97,1196,1031.030000,164.970000,1196.000000
2074,PYM IRAPUATO,Matriz,16/08/2024,Aprobada,MXN,1.000000,38.000000,0.000000,38.000000,0,Josefina Nava ,222077,1164.78,24.39,1189.17,1164.780000,24.390000,1189.170000
2073,RODVAL,Matriz,15/08/2024,Aprobada,MXN,1.000000,3.000000,0.000000,3.000000,0,Josefina Nava ,,11928.09,1908.49,13836.58,11928.090000,1908.490000,13836.580000
2072,KABLA COMERCIAL,Matriz,15/08/2024,Surtida,MXN,1.000000,50.000000,50.000000,0.000000,0,Josefina Nava ,,3705.8,592.93,4298.73,3705.800000,592.930000,4298.730000
2071,SUPER GEL,Matriz,15/08/2024,Surtida,MXN,1.000000,28.000000,28.000000,0.000000,0,Carmen Irianda ,,9394,1503.04,10897.04,9394.000000,1503.040000,10897.040000
2070,PESO,Matriz,15/08/2024,Surtida,MXN,1.000000,20.000000,20.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,740,118.4,858.4,740.000000,118.400000,858.400000
2069,LA FRESA ,Matriz,15/08/2024,Surtida,MXN,1.000000,3.000000,3.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,87,0,87,87.000000,0.000000,87.000000
2068,CAPSALAB,Matriz,14/08/2024,Aprobada,MXN,1.000000,4.000000,0.000000,4.000000,0,Josefina Nava ,,40568.08,6490.89,47058.97,40568.080000,6490.890000,47058.970000
2067,ZAOLI,Matriz,14/08/2024,Surtida,MXN,1.000000,25.000000,25.000000,0.000000,30,Carmen Irianda ,,5850,936,6786,5850.000000,936.000000,6786.000000
2066,GET GREEN DE MEXICO S DE RL DE CV,Matriz,14/08/2024,Surtida,MXN,1.000000,1.000000,1.000000,0.000000,0,Carmen Irianda ,,2568.97,411.03,2980,2568.970000,411.030000,2980.000000
2065,RS,Matriz,13/08/2024,Surtida,MXN,1.000000,23.000000,23.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,2304.31,368.69,2673,2304.310000,368.690000,2673.000000
2064,BOTELLO ,Matriz,12/08/2024,Surtida,MXN,1.000000,396.000000,396.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,2737.45,0,2737.45,2737.450000,0.000000,2737.450000
2063,PESO,Matriz,12/08/2024,Surtida,MXN,1.000000,32.000000,32.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,1234,197.44,1431.44,1234.000000,197.440000,1431.440000
2062,COCISA,Matriz,08/08/2024,Surtida,MXN,1.000000,31.000000,31.000000,0.000000,0,Josefina Nava ,"221113, 220949",5378.55,860.57,6239.12,5378.550000,860.570000,6239.120000
2061,EL CRISOL,Matriz,08/08/2024,Surtida,MXN,1.000000,4.000000,4.000000,0.000000,30,Josefina Nava ,220502,4891.88,782.7,5674.58,4891.880000,782.700000,5674.580000
2060,LA FRESA ,Matriz,08/08/2024,Surtida,MXN,1.000000,200.000000,200.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,900,0,900,900.000000,0.000000,900.000000
2059,LA FRESA ,Matriz,08/08/2024,Surtida,MXN,1.000000,59.000000,59.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,1636,0,1636,1636.000000,0.000000,1636.000000
2058,OLIVIA RODRIGUEZ GARCIA (GARDENT IRAPUATO),Matriz,07/08/2024,Aprobada,MXN,1.000000,100.000000,0.000000,100.000000,0,Josefina Nava ,221887,25775.86,4124.14,29900,25775.860000,4124.140000,29900.000000
2057,TERMOFILM Y ESPUMADOS  LEON SA DE CV,Matriz,07/08/2024,Aprobada,MXN,1.000000,33.000000,0.000000,33.000000,0,Daniel Alejandro Calderon Hernández,,11762.89,1882.06,13644.95,11762.890000,1882.060000,13644.950000
2056,DECASA,Matriz,07/08/2024,Surtida,MXN,1.000000,625.000000,625.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,24753.39,3960.54,28713.93,24753.390000,3960.540000,28713.930000
2055,LA FRESA ,Matriz,07/08/2024,Cancelada,MXN,1.000000,200.000000,0.000000,200.000000,0,Daniel Alejandro Calderon Hernández,,900,0,900,900.000000,0.000000,900.000000
2054,PESO,Matriz,06/08/2024,Surtida,MXN,1.000000,34.000000,34.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,1900,304,2204,1900.000000,304.000000,2204.000000
2053,ECODELI,Matriz,06/08/2024,Surtida,MXN,1.000000,20.000000,20.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,1645.4,263.26,1908.66,1645.400000,263.260000,1908.660000
2052,RS,Matriz,06/08/2024,Surtida,MXN,1.000000,73.000000,73.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,1253.88,200.62,1454.5,1253.880000,200.620000,1454.500000
2051,PESO,Matriz,06/08/2024,Surtida,MXN,1.000000,45.000000,45.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,18225,2916,21141,18225.000000,2916.000000,21141.000000
2050,CAPSALAB,Matriz,06/08/2024,Aprobada,MXN,1.000000,41.000000,0.000000,41.000000,0,Josefina Nava ,"221639, 220660",5682.6,909.22,6591.82,5682.600000,909.220000,6591.820000
2049,MARIA VERONICA DOMINGUEZ LOPEZ (LIMPIADORES),Matriz,05/08/2024,Surtida,MXN,1.000000,9.000000,9.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,765.9,122.54,888.44,765.900000,122.540000,888.440000
